Aufbereitete Datenbasis,,,,,,,,,
,,,,,,,,,
Stand: 01.06.2026,," Ä 195,614.00 ",,,,,"56,972",,
TERMIKA,03.04.26, Ä 92.40 ,20403,TERMIKA,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TERMIKA,03.04.26,,20403,TERMIKA,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ALBANI,04.04.26, Ä 46.20 ,10635,#N/A,35114,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,04.04.26, Ä 138.60 ,10625,KUJTA,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,04.04.26,,10625,KUJTA,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,04.04.26,,10625,KUJTA,35125,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUSHA,04.04.26, Ä 20.00 ,10604,KUSHA,54412,beMAKER Bremsen&Teile Reininger,5,Qerimi, Ä 0.20 
KUSHA,04.04.26,,10604,KUSHA,49644,beMAKER Rostlîser,5,Qerimi, Ä 0.20 
TE KELA,04.04.26, Ä 56.00 ,10613,TE KELA,49644,beMAKER Rostlîser,10,Qerimi, Ä 0.20 
TE KELA,04.04.26,,10613,TE KELA,50912,DICHTUNG,5,Qerimi, Ä 0.20 
ALBANI,04.04.26, Ä 46.20 ,10636,#N/A,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TE ZENA,04.04.26, Ä 92.40 ,10616,TE ZENA,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TE ZENA,04.04.26,,10616,TE ZENA,35119,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
AGRO-XHETI,04.04.26, Ä 508.20 ,20610,AGRO-XHETI,35125,M-ONE Sanitar Silikon,36,Mensuri, Ä 0.17 
AGRO-XHETI,04.04.26,,20610,AGRO-XHETI,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AGRO-XHETI,04.04.26,,20610,AGRO-XHETI,35121,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
AGRO-XHETI,04.04.26,,20610,AGRO-XHETI,35112,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
AGRO-XHETI,04.04.26,,20610,AGRO-XHETI,35109,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
AGRO-XHETI,04.04.26,,20610,AGRO-XHETI,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
SALIHU CORPORATION,04.04.26, Ä 231.00 ,20635,#N/A,35109,M-ONE Sanitar Silikon,36,Mensuri, Ä 0.17 
SALIHU CORPORATION,04.04.26,,20635,#N/A,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
SALIHU CORPORATION,04.04.26,,20635,#N/A,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GLOBAL TOOLS,04.04.26, Ä 353.40 ,20632,GLOBAL TOOLS,35112,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
GLOBAL TOOLS,04.04.26,,20632,GLOBAL TOOLS,35125,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
GLOBAL TOOLS,04.04.26,,20632,GLOBAL TOOLS,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GLOBAL TOOLS,04.04.26,,20632,GLOBAL TOOLS,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GLOBAL TOOLS,04.04.26,,20632,GLOBAL TOOLS,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GLOBAL TOOLS,04.04.26,,20632,GLOBAL TOOLS,51611,universal akryl,24,Mensuri, Ä 0.06 
BUJARI Q - BESII,04.04.26, Ä 153.60 ,20609,BUJARI Q - BESII,35109,M-ONE Sanitar Silikon,36,Mensuri, Ä 0.17 
BUJARI Q - BESII,04.04.26,,20609,BUJARI Q - BESII,51611,universal akryl,12,Mensuri, Ä 0.06 
AGROLONDI,04.04.26, Ä 292.20 ,20602,AGROLONDI,35109,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
AGROLONDI,04.04.26,,20602,AGROLONDI,35121,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
AGROLONDI,04.04.26,,20602,AGROLONDI,35110,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
AGROLONDI,04.04.26,,20602,AGROLONDI,51611,universal akryl,12,Mensuri, Ä 0.06 
LTI,04.04.26, Ä 254.40 ,20623,LTI,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
LTI,04.04.26,,20623,LTI,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LTI,04.04.26,,20623,LTI,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LTI,04.04.26,,20623,LTI,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LTI,04.04.26,,20623,LTI,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AS QERAMIKA,04.04.26, Ä 369.60 ,20614,AS QERAMIKA,35109,M-ONE Sanitar Silikon,60,Mensuri, Ä 0.17 
AS QERAMIKA,04.04.26,,20614,AS QERAMIKA,35110,M-ONE Sanitar Silikon,36,Mensuri, Ä 0.17 
HIDRO DANI,04.04.26, Ä 222.40 ,20630,HIDRO DANI,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
HIDRO DANI,04.04.26,,20630,HIDRO DANI,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
HIDRO DANI,04.04.26,,20630,HIDRO DANI,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
HIDRO DANI,04.04.26,,20630,HIDRO DANI,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
HIDRO DANI,04.04.26,,20630,HIDRO DANI,51612,struktural akryl,12,Mensuri, Ä 0.06 
HIDRO DANI,04.04.26,,20630,HIDRO DANI,16936,M ONE FELGENSILBER,4,Mensuri, Ä 0.15 
UNIKA,04.04.26, Ä 162.00 ,20627,UNIKA,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
UNIKA,04.04.26,,20627,UNIKA,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
UNIKA,04.04.26,,20627,UNIKA,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
ELEKTROMONT,04.04.26, Ä 79.20 ,20601,ELEKTROMONT,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ELEKTROMONT,04.04.26,,20601,ELEKTROMONT,26736,M ONE HAFTGRUND,6,Mensuri, Ä 0.15 
ELEKTROMONT,04.04.26,,20601,ELEKTROMONT,49644,beMAKER Rostlîser,6,Mensuri, Ä 0.20 
ELEKTROMONT,04.04.26,,20601,ELEKTROMONT,54412,beMAKER Bremsen&Teile Reininger,3,Mensuri, Ä 0.20 
ELEKTROMONT,04.04.26,,20601,ELEKTROMONT,55718,M ONE MOTORSTART,2,Mensuri, Ä 0.20 
BULONI - SH,04.04.26, Ä 122.40 ,20624,BULONI - SH,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BULONI - SH,04.04.26,,20624,BULONI - SH,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BULONI - SH,04.04.26,,20624,BULONI - SH,51611,universal akryl,24,Mensuri, Ä 0.06 
DIVA QERAMIKA,04.04.26, Ä 184.80 ,20628,DIVA QERAMIKA,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
DIVA QERAMIKA,04.04.26,,20628,DIVA QERAMIKA,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
DIVA QERAMIKA,04.04.26,,20628,DIVA QERAMIKA,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
DIVA QERAMIKA,04.04.26,,20628,DIVA QERAMIKA,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
HIDROELDI,06.04.26, Ä 46.20 ,10133,HIDROELDI,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
AFRIMI,06.04.26, Ä 92.40 ,10110,AFRIMI,35112,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
KADIJOLLET,06.04.26, Ä 103.80 ,10111,KADIJOLLET,50912,DICHTUNG,3,Qerimi, Ä 0.20 
KADIJOLLET,06.04.26,,10111,KADIJOLLET,51611,universal akryl,12,Qerimi, Ä 0.06 
KADIJOLLET,06.04.26,,10111,KADIJOLLET,44001,Fettspray,6,Qerimi, Ä 0.20 
KADIJOLLET,06.04.26,,10111,KADIJOLLET,35111,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
QELA,06.04.26, Ä 92.40 ,10114,QELA,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
QELA,06.04.26,,10114,QELA,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
JETARI,06.04.26, Ä 46.20 ,10104,JETARI,35114,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BEGU,06.04.26, Ä 50.00 ,10117,BEGU,44001,Fettspray,4,Qerimi, Ä 0.20 
BEGU,06.04.26,,10117,BEGU,50912,DICHTUNG,5,Qerimi, Ä 0.20 
KENA COMERC,06.04.26, Ä 152.40 ,20109,KENA COMERC,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KENA COMERC,06.04.26,,20109,KENA COMERC,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KENA COMERC,06.04.26,,20109,KENA COMERC,51611,universal akryl,48,Mensuri, Ä 0.06 
TECOL 2,06.04.26, Ä 83.00 ,20111,TECOL 2,51611,universal akryl,12,Mensuri, Ä 0.06 
TECOL 2,06.04.26,,20111,TECOL 2,72101,Zink Spray Hell,4,Mensuri, Ä 0.20 
TECOL 2,06.04.26,,20111,TECOL 2,31822,M ONE GOLD SPRAY,4,Mensuri, Ä 0.15 
TECOL 2,06.04.26,,20111,TECOL 2,51936,M ONE SCHWARZ GLéNZED,4,Mensuri, Ä 0.15 
TECOL 2,06.04.26,,20111,TECOL 2,54412,beMAKER Bremsen&Teile Reininger,4,Mensuri, Ä 0.20 
TECOL 2,06.04.26,,20111,TECOL 2,39505,M ONE SILIKON SPRAY,2,Mensuri, Ä 0.20 
TECOL 2,06.04.26,,20111,TECOL 2,31880,HAT LACK 800,6,Mensuri, Ä 0.35 
KTHIMI,06.04.26, Ä 208.20 ,20104,KTHIMI,35108,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KTHIMI,06.04.26,,20104,KTHIMI,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KTHIMI,06.04.26,,20104,KTHIMI,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KTHIMI,06.04.26,,20104,KTHIMI,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
GLOBI TERM,06.04.26, Ä 92.40 ,20122,GLOBI TERM,35110,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
TERMO PROJEKT,06.04.26, Ä 162.00 ,20127,TERMO PROJEKT,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
TERMO PROJEKT,06.04.26,,20127,TERMO PROJEKT,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TERMO PROJEKT,06.04.26,,20127,TERMO PROJEKT,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ENESI,06.04.26, Ä 58.20 ,20130,ENESI,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ENESI,06.04.26,,20130,ENESI,54412,beMAKER Bremsen&Teile Reininger,6,Mensuri, Ä 0.20 
LNI SHPK,06.04.26, Ä 92.40 ,20129,LNI SHPK,35109,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
LULI-C,06.04.26, Ä 167.60 ,20126,LULI-C,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,06.04.26,,20126,LULI-C,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,06.04.26,,20126,LULI-C,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,06.04.26,,20126,LULI-C,16936,M ONE FELGENSILBER,6,Mensuri, Ä 0.15 
LULI-C,06.04.26,,20126,LULI-C,44001,Fettspray,2,Mensuri, Ä 0.20 
LULI-C,06.04.26,,20126,LULI-C,55718,M ONE MOTORSTART,2,Mensuri, Ä 0.20 
CAMA BAU,06.04.26, Ä 208.20 ,20121,CAMA BAU,35109,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
CAMA BAU,06.04.26,,20121,CAMA BAU,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,06.04.26,,20121,CAMA BAU,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
AP WOLF,06.04.26, Ä 44.50 ,20118,AP WOLF,51936,M ONE SCHWARZ GLéNZED,4,Mensuri, Ä 0.15 
AP WOLF,06.04.26,,20118,AP WOLF,51736,M ONE SCHWARZ MATT,4,Mensuri, Ä 0.15 
AP WOLF,06.04.26,,20118,AP WOLF,16936,M ONE FELGENSILBER,3,Mensuri, Ä 0.15 
AP WOLF,06.04.26,,20118,AP WOLF,31819,M ONE FUERROT,4,Mensuri, Ä 0.15 
AP WOLF,06.04.26,,20118,AP WOLF,55718,M ONE MOTORSTART,2,Mensuri, Ä 0.20 
QEMA,07.04.26, Ä 208.80 ,10255,QEMA,66701,PROFIMONT EXTREME,36,Qerimi, Ä 0.20 
MONI 2,07.04.26, Ä 73.80 ,10210,MONI 2,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
MONI 2,07.04.26,,10210,MONI 2,51612,struktural akryl,12,Qerimi, Ä 0.06 
TE BESNIKU,07.04.26, Ä 184.80 ,10201,TE BESNIKU,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TE BESNIKU,07.04.26,,10201,TE BESNIKU,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TE BESNIKU,07.04.26,,10201,TE BESNIKU,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TE BESNIKU,07.04.26,,10201,TE BESNIKU,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TAULANTI,07.04.26, Ä 46.20 ,10251,#N/A,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,07.04.26, Ä 231.00 ,10205,XHAFA,35108,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,07.04.26,,10205,XHAFA,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,07.04.26,,10205,XHAFA,35111,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,07.04.26,,10205,XHAFA,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,07.04.26,,10205,XHAFA,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARPO,07.04.26, Ä 138.60 ,10240,ARPO,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARPO,07.04.26,,10240,ARPO,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARPO,07.04.26,,10240,ARPO,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
QEMA,07.04.26, Ä 46.20 ,10256,#N/A,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BERISHA,07.04.26, Ä 162.00 ,10257,BERISHA,66701,PROFIMONT EXTREME,12,Qerimi, Ä 0.20 
BERISHA,07.04.26,,10257,BERISHA,35109,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
METAL FATI,07.04.26, Ä 46.20 ,10202,METAL FATI,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
EMSA,07.04.26, Ä 273.60 ,10203,EMSA,35109,M-ONE Sanitar Silikon,60,Qerimi, Ä 0.17 
EMSA,07.04.26,,10203,EMSA,51611,universal akryl,12,Qerimi, Ä 0.06 
EMSA,07.04.26,,10203,EMSA,51612,struktural akryl,12,Qerimi, Ä 0.06 
TANI,07.04.26, Ä 138.60 ,20224,TANI,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TANI,07.04.26,,20224,TANI,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LETAJ,07.04.26, Ä 393.00 ,20209,LETAJ,35109,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
LETAJ,07.04.26,,20209,LETAJ,35110,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
LETAJ,07.04.26,,20209,LETAJ,35112,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
LETAJ,07.04.26,,20209,LETAJ,35114,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LETAJ,07.04.26,,20209,LETAJ,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
GACAFERI-RG,07.04.26, Ä 120.00 ,20205,GACAFERI-RG,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GACAFERI-RG,07.04.26,,20205,GACAFERI-RG,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GACAFERI-RG,07.04.26,,20205,GACAFERI-RG,51612,struktural akryl,12,Mensuri, Ä 0.06 
ERENIKU,07.04.26, Ä 107.40 ,20206,ERENIKU,35119,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ERENIKU,07.04.26,,20206,ERENIKU,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ERENIKU,07.04.26,,20206,ERENIKU,51611,universal akryl,12,Mensuri, Ä 0.06 
INOX 2,07.04.26, Ä 153.60 ,20212,INOX 2,35108,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
INOX 2,07.04.26,,20212,INOX 2,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
INOX 2,07.04.26,,20212,INOX 2,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
INOX 2,07.04.26,,20212,INOX 2,51612,struktural akryl,12,Mensuri, Ä 0.06 
INOX 1,07.04.26, Ä 92.40 ,20211,INOX 1,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
INOX 1,07.04.26,,20211,INOX 1,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GER COLORS,07.04.26, Ä 115.80 ,20223,GER COLORS,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GER COLORS,07.04.26,,20223,GER COLORS,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
AFRIMI-AG,07.04.26, Ä 254.40 ,20203,AFRIMI-AG,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AFRIMI-AG,07.04.26,,20203,AFRIMI-AG,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AFRIMI-AG,07.04.26,,20203,AFRIMI-AG,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AFRIMI-AG,07.04.26,,20203,AFRIMI-AG,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AFRIMI-AG,07.04.26,,20203,AFRIMI-AG,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
TE BESIMI,07.04.26, Ä 327.60 ,20201,TE BESIMI,35109,M-ONE Sanitar Silikon,48,Mensuri, Ä 0.17 
TE BESIMI,07.04.26,,20201,TE BESIMI,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE BESIMI,07.04.26,,20201,TE BESIMI,51611,universal akryl,36,Mensuri, Ä 0.06 
TE BESIMI,07.04.26,,20201,TE BESIMI,29802,beMaker Handwaschpaste,8,Mensuri, Ä 0.10 
TE BESIMI,07.04.26,,20201,TE BESIMI,56117,M ONE UBS,6,Mensuri, Ä 0.20 
TE BESIMI,07.04.26,,20201,TE BESIMI,49644,beMAKER Rostlîser,6,Mensuri, Ä 0.20 
TE BESIMI,07.04.26,,20201,TE BESIMI,26736,M ONE HAFTGRUND,6,Mensuri, Ä 0.15 
CAMA BAU,07.04.26, Ä 62.00 ,20121,CAMA BAU,30277,KAMIN CLEANER,10,Mensuri, Ä 0.50 
CAMA BAU,07.04.26,,20121,CAMA BAU,31880,HAT LACK 800,12,Mensuri, Ä 0.35 
MIRSADI,08.04.26, Ä 184.80 ,10366,MIRSADI,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
MIRSADI,08.04.26,,10366,MIRSADI,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
MIRSADI,08.04.26,,10366,MIRSADI,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
MIRSADI,08.04.26,,10366,MIRSADI,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
EUROSAN,08.04.26, Ä 273.60 ,10304,EUROSAN,35108,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
EUROSAN,08.04.26,,10304,EUROSAN,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
EUROSAN,08.04.26,,10304,EUROSAN,35111,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
EUROSAN,08.04.26,,10304,EUROSAN,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
EUROSAN,08.04.26,,10304,EUROSAN,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
EUROSAN,08.04.26,,10304,EUROSAN,51611,universal akryl,12,Qerimi, Ä 0.06 
EUROSAN,08.04.26,,10304,EUROSAN,51612,struktural akryl,12,Qerimi, Ä 0.06 
BURIMI,08.04.26, Ä 92.40 ,10330,BURIMI,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BURIMI,08.04.26,,10330,BURIMI,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BALLKANI,08.04.26, Ä 138.60 ,10350,BALLKANI,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BALLKANI,08.04.26,,10350,BALLKANI,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BALLKANI,08.04.26,,10350,BALLKANI,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
SMIRA,08.04.26, Ä 231.00 ,10352,SMIRA,35121,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
SMIRA,08.04.26,,10352,SMIRA,35114,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
SMIRA,08.04.26,,10352,SMIRA,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
SMIRA,08.04.26,,10352,SMIRA,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ER POWER,08.04.26, Ä 86.40 ,10327,ER POWER,50912,DICHTUNG,12,Qerimi, Ä 0.20 
FATMIRI,08.04.26, Ä 92.40 ,10313,FATMIRI,35121,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
PARKETI,08.04.26, Ä 61.20 ,10325,PARKETI,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
PARKETI,08.04.26,,10325,PARKETI,51611,universal akryl,12,Qerimi, Ä 0.06 
ERALP,08.04.26, Ä 92.40 ,10308,ERALP,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ERALP,08.04.26,,10308,ERALP,35125,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BEKA-1,08.04.26, Ä 56.00 ,10303,BEKA-1,50912,DICHTUNG,5,Qerimi, Ä 0.20 
BEKA-1,08.04.26,,10303,BEKA-1,56117,M ONE UBS,5,Qerimi, Ä 0.20 
GLOBAL NT,08.04.26, Ä 120.00 ,10359,#N/A,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
GLOBAL NT,08.04.26,,10359,#N/A,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
GLOBAL NT,08.04.26,,10359,#N/A,51612,struktural akryl,12,Qerimi, Ä 0.06 
KOS CERAMIK,08.04.26, Ä 92.40 ,10364,KOS CERAMIK,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KOS CERAMIK,08.04.26,,10364,KOS CERAMIK,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TERMOT,08.04.26, Ä 231.00 ,20329,TERMOT,35109,M-ONE Sanitar Silikon,36,Mensuri, Ä 0.17 
TERMOT,08.04.26,,20329,TERMOT,35113,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
HAZROLLI,08.04.26, Ä 115.80 ,20301,HAZROLLI,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
HAZROLLI,08.04.26,,20301,HAZROLLI,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
CONDOR,08.04.26, Ä 268.10 ,20307,CONDOR,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CONDOR,08.04.26,,20307,CONDOR,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CONDOR,08.04.26,,20307,CONDOR,51611,universal akryl,12,Mensuri, Ä 0.06 
CONDOR,08.04.26,,20307,CONDOR,51612,struktural akryl,12,Mensuri, Ä 0.06 
CONDOR,08.04.26,,20307,CONDOR,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
CONDOR,08.04.26,,20307,CONDOR,44001,Fettspray,9,Mensuri, Ä 0.20 
CONDOR,08.04.26,,20307,CONDOR,50912,DICHTUNG,4,Mensuri, Ä 0.20 
SALIHU CORPORATION,08.04.26, Ä 73.80 ,20803,#N/A,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
SALIHU CORPORATION,08.04.26,,20803,#N/A,51612,struktural akryl,12,Mensuri, Ä 0.06 
ABA QERAMIK,08.04.26, Ä 92.40 ,20305,ABA QERAMIK,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ABA QERAMIK,08.04.26,,20305,ABA QERAMIK,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BEREQETI,08.04.26, Ä 162.60 ,20321,BEREQETI,35121,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
BEREQETI,08.04.26,,20321,BEREQETI,51612,struktural akryl,24,Mensuri, Ä 0.06 
BEREQETI,08.04.26,,20321,BEREQETI,51611,universal akryl,12,Mensuri, Ä 0.06 
BARDHI-M,08.04.26, Ä 177.40 ,20331,BARDHI-M,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BARDHI-M,08.04.26,,20331,BARDHI-M,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BARDHI-M,08.04.26,,20331,BARDHI-M,16936,M ONE FELGENSILBER,12,Mensuri, Ä 0.15 
BARDHI-M,08.04.26,,20331,BARDHI-M,26736,M ONE HAFTGRUND,12,Mensuri, Ä 0.15 
BARDHI-M,08.04.26,,20331,BARDHI-M,51936,M ONE SCHWARZ GLéNZED,10,Mensuri, Ä 0.15 
DURGUTI 3,08.04.26, Ä 122.40 ,20313,DURGUTI 3,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
DURGUTI 3,08.04.26,,20313,DURGUTI 3,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
DURGUTI 3,08.04.26,,20313,DURGUTI 3,51611,universal akryl,24,Mensuri, Ä 0.06 
SHEHU-A,08.04.26, Ä 34.00 ,20317,SHEHU-A,49644,beMAKER Rostlîser,12,Mensuri, Ä 0.20 
SHEHU-A,08.04.26,,20317,SHEHU-A,31903,M ONE CHROM SPRAY,4,Mensuri, Ä 0.15 
